,Year,Name,AcresBurned,Fire Size Rank,Cause,SOURCE_REPORTING_UNIT_NAME,DaysBurn,Discovery Month,Discovered DOY,Contained Month,Contained DOY,Latitude,Longitude,County,CountyIds,State,OWNER_DESCR,NOAA Station,Link,AWND,CLDD,DP10,DX90,PRCP,TAVG,TMAX,TMIN,PRCP_6M,PRCP_RS,DX90_2M,DP10_2M
623,2018,Ranch Fire (Mendocino Complex),410203.0,G,,,204.0,Jul,,Jan,4.0,39.243283,-123.103367,Mendocino,"6,11,17,23",CA,,USW00023275,USW00023275 2018-07-01 00:00:00,4.3,380.0,0.0,26.0,0.0,77.6,97.8,57.5,17.96,23.490000000000002,17.0,0.0
624,2018,Carr Fire,229651.0,G,,,200.0,Jul,,Jan,4.0,40.65428,-122.62357,Shasta,"45,53",CA,,USW00024257,USW00024257 2018-07-01 00:00:00,5.1,674.0,0.0,30.0,0.0,86.7,103.2,70.3,14.049999999999997,19.03,30.0,1.0
625,2018,Carr Fire,229651.0,G,,,200.0,Jul,,Jan,4.0,40.65428,-122.62357,Trinity,"45,53",CA,,USW00024257,USW00024257 2018-07-01 00:00:00,5.1,674.0,0.0,30.0,0.0,86.7,103.2,70.3,14.049999999999997,19.03,30.0,1.0
626,2018,Camp Fire,153336.0,G,,,17.0,Nov,,Nov,329.0,39.8134,-121.4347,Butte,4,CA,,USW00024216,USW00024216 2018-11-01 00:00:00,8.1,19.0,6.0,0.0,4.83,56.4,69.0,43.7,1.81,13.16,23.0,2.0
627,2018,Woolsey Fire,96949.0,G,,,308.0,Nov,,Jan,4.0,34.235,-118.70128,Los Angeles,"19,56",CA,,USW00023130,USW00023130 2018-11-01 00:00:00,5.6,77.0,3.0,3.0,0.97,66.0,79.0,53.1,0.36,5.8500000000000005,23.0,1.0
628,2018,Woolsey Fire,96949.0,G,,,308.0,Nov,,Jan,4.0,34.235,-118.70128,Ventura,"19,56",CA,,USW00023130,USW00023130 2018-11-01 00:00:00,5.6,77.0,3.0,3.0,0.97,66.0,79.0,53.1,0.36,5.8500000000000005,23.0,1.0
629,2018,Ferguson Fire,96901.0,G,,,190.0,Jul,,Jan,4.0,37.6549,-119.88581,Mariposa,22,CA,,USW00023257,USW00023257 2018-07-01 00:00:00,8.1,529.0,0.0,30.0,0.0,82.1,98.5,65.6,6.07,7.029999999999999,23.0,1.0
630,2018,County Fire,90288.0,G,,,177.0,Jun,,Jan,4.0,38.80583,-122.18183,Napa,"28,57",CA,,USW00093241,USW00093241 2018-06-01 00:00:00,7.8,248.0,0.0,16.0,0.0,73.3,90.8,55.7,13.3,15.47,3.0,2.0
631,2018,County Fire,90288.0,G,,,177.0,Jun,,Jan,4.0,38.80583,-122.18183,Yolo,"28,57",CA,,USW00093241,USW00093241 2018-06-01 00:00:00,7.8,248.0,0.0,16.0,0.0,73.3,90.8,55.7,13.3,15.47,3.0,2.0
632,2018,Delta Fire,63311.0,G,,,244.0,Sep,,Jan,4.0,40.9425,-122.43,Shasta,"45,53",CA,,USW00024257,USW00024257 2018-09-01 00:00:00,4.3,270.0,0.0,21.0,0.03,74.0,92.4,55.6,8.84,19.03,59.0,0.0
633,2018,Delta Fire,63311.0,G,,,244.0,Sep,,Jan,4.0,40.9425,-122.43,Trinity,"45,53",CA,,USW00024257,USW00024257 2018-09-01 00:00:00,4.3,270.0,0.0,21.0,0.03,74.0,92.4,55.6,8.84,19.03,59.0,0.0
634,2018,River Fire (Mendocino Complex),48920.0,G,,,204.0,Jul,,Jan,4.0,39.04786,-123.11971,Colusa,"6,17,23",CA,,USW00023275,USW00023275 2018-07-01 00:00:00,4.3,380.0,0.0,26.0,0.0,77.6,97.8,57.5,17.96,23.490000000000002,17.0,0.0
635,2018,River Fire (Mendocino Complex),48920.0,G,,,204.0,Jul,,Jan,4.0,39.04786,-123.11971,Lake,"6,17,23",CA,,USW00023275,USW00023275 2018-07-01 00:00:00,4.3,380.0,0.0,26.0,0.0,77.6,97.8,57.5,17.96,23.490000000000002,17.0,0.0
636,2018,River Fire (Mendocino Complex),48920.0,G,,,204.0,Jul,,Jan,4.0,39.04786,-123.11971,Mendocino,"6,17,23",CA,,USW00023275,USW00023275 2018-07-01 00:00:00,4.3,380.0,0.0,26.0,0.0,77.6,97.8,57.5,17.96,23.490000000000002,17.0,0.0
637,2018,Hirz Fire,46150.0,G,,,217.0,Aug,,Jan,4.0,40.896,-122.219,Shasta,45,CA,,USW00024257,USW00024257 2018-08-01 00:00:00,3.8,454.0,0.0,29.0,0.0,79.7,97.0,62.3,9.189999999999998,19.03,55.0,0.0
638,2018,Stone Fire,39387.0,G,,,223.0,Aug,,Jan,4.0,41.38544,-121.04386,Modoc,25,CA,,USW00024257,USW00024257 2018-08-01 00:00:00,3.8,454.0,0.0,29.0,0.0,79.7,97.0,62.3,9.189999999999998,19.03,55.0,0.0
639,2018,Klamathon Fire,38008.0,G,,,182.0,Jul,,Jan,4.0,41.893332,-122.534655,Siskiyou,47,CA,,USW00024257,USW00024257 2018-07-01 00:00:00,5.1,674.0,0.0,30.0,0.0,86.7,103.2,70.3,14.049999999999997,19.03,30.0,1.0
640,2018,Donnell Fire,36450.0,G,,,209.0,Aug,,Jan,4.0,38.349,-119.929,Tuolumne,55,CA,,USW00093230,USW00093230 2018-08-01 00:00:00,4.7,7.0,0.0,1.0,0.0,61.1,81.4,40.7,12.6,17.72,0.0,2.0
641,2018,Holy Fire,23136.0,G,,,214.0,Aug,,Jan,4.0,33.69888,-117.52055,Orange,30,CA,,USW00003171,USW00003171 2018-08-01 00:00:00,5.6,510.0,0.0,28.0,0.0,81.4,95.4,67.5,2.67,4.08,45.0,0.0
642,2018,Whaleback Fire,18703.0,G,,,204.0,Jul,,Jan,4.0,40.633536,-120.868091,Lassen,18,CA,,USW00024257,USW00024257 2018-07-01 00:00:00,5.1,674.0,0.0,30.0,0.0,86.7,103.2,70.3,14.049999999999997,19.03,30.0,1.0
643,2018,Pawnee Fire,15185.0,G,,,170.0,Jun,,Jan,4.0,39.0674,-122.59848,Lake,17,CA,,USW00023275,USW00023275 2018-06-01 00:00:00,5.1,179.0,0.0,15.0,0.0,70.5,88.4,52.6,18.11,23.490000000000002,2.0,7.0
644,2018,Cranston Fire,13139.0,G,,,202.0,Jul,,Jan,4.0,0.0,0.0,Riverside,33,CA,,USW00023154,USW00023154 2018-07-01 00:00:00,9.2,220.0,4.0,20.0,1.15,72.0,91.2,52.9,4.199999999999999,3.67,6.0,5.0
645,2018,Waverly Fire,12300.0,G,,,176.0,Jun,,Jan,4.0,38.052055,-120.945482,San Joaquin,39,CA,,USW00023237,USW00023237 2018-06-01 00:00:00,9.4,310.0,0.0,23.0,0.0,75.3,94.4,56.2,8.31,9.1,5.0,4.0
646,2018,Boot Fire,6974.0,G,,,243.0,Sep,,Jan,4.0,38.347395,-119.45186,Mono,26,CA,,USW00093230,USW00093230 2018-09-01 00:00:00,5.4,0.0,0.0,0.0,0.0,54.8,74.7,34.9,12.21,17.72,1.0,2.0
647,2018,Planada Fire,4564.0,F,,,162.0,Jun,,Jan,4.0,37.39339,-120.34207,Merced,24,CA,,USW00023257,USW00023257 2018-06-01 00:00:00,7.4,292.0,0.0,20.0,0.0,74.7,91.9,57.5,6.15,7.029999999999999,3.0,3.0
648,2018,Hill Fire,4531.0,F,,,308.0,Nov,,Jan,4.0,34.22685,-118.93444,Ventura,56,CA,,USW00023136,USW00023136 2018-11-01 00:00:00,7.6,39.0,4.0,1.0,1.14,63.5,76.4,50.6,0.15000000000000002,5.94,2.0,1.0
649,2018,Branscombe Fire,4500.0,F,,,276.0,Oct,,Jan,4.0,0.0,0.0,Solano,48,CA,,USW00023154,USW00023154 2018-10-01 00:00:00,8.9,0.0,4.0,0.0,1.4,44.8,59.9,29.8,2.8299999999999996,3.67,13.0,0.0
650,2018,Lions Fire,4064.0,F,,,158.0,Jun,,Jan,4.0,37.571,-119.118,Madera,20,CA,,USW00023157,USW00023157 2018-06-01 00:00:00,8.1,305.0,0.0,26.0,0.0,75.2,96.4,53.9,1.34,1.2200000000000002,6.0,2.0
651,2018,Sun Fire,3889.0,F,,,276.0,Oct,,Jan,4.0,40.22027778,-122.18,Tehama,52,CA,,USW00024216,USW00024216 2018-10-01 00:00:00,7.8,80.0,2.0,2.0,0.49,67.0,81.2,52.9,4.5,13.16,48.0,0.0
652,2018,Lane Fire,3716.0,F,,,170.0,Jun,,Jan,4.0,40.35068,-121.77867,Tehama,52,CA,,USW00024216,USW00024216 2018-06-01 00:00:00,8.1,404.0,1.0,23.0,0.1,78.5,94.3,62.7,10.700000000000001,13.16,6.0,5.0
653,2018,Mill Creek 1 Fire,3674.0,F,,,224.0,Aug,,Jan,4.0,41.07944,-123.688056,Humboldt,12,CA,,USW00024283,USW00024283 2018-08-01 00:00:00,4.9,0.0,0.0,0.0,0.02,57.3,62.4,52.2,18.13,38.53,0.0,2.0
654,2018,Charlie Fire,3380.0,F,,,261.0,Sep,,Jan,4.0,34.48229,-118.60858,Los Angeles,19,CA,,USW00023187,USW00023187 2018-09-01 00:00:00,11.9,290.0,0.0,6.0,0.0,74.7,85.6,63.7,3.54,6.68,33.0,0.0
655,2018,Five Fire,2995.0,F,,,214.0,Aug,,Jan,4.0,35.97896,-119.98329,Kings,16,CA,,USW00023110,USW00023110 2018-08-01 00:00:00,8.3,468.0,0.0,29.0,0.0,80.1,98.1,62.0,2.3899999999999997,3.81,53.0,0.0
656,2018,Apple Fire,2956.0,F,,,156.0,Jun,,Jan,4.0,39.94355,-122.3571,Tehama,52,CA,,USW00024216,USW00024216 2018-06-01 00:00:00,8.1,404.0,1.0,23.0,0.1,78.5,94.3,62.7,10.700000000000001,13.16,6.0,5.0
657,2018,Tarina Fire,2950.0,F,,,211.0,Aug,,Jan,4.0,35.37444,-118.83556,Kern,15,CA,,USW00023155,USW00023155 2018-08-01 00:00:00,6.0,607.0,0.0,28.0,0.0,84.6,98.3,70.9,2.8500000000000005,3.9300000000000006,51.0,0.0
658,2018,Georges Fire,2883.0,F,,,185.0,Jul,,Jan,4.0,36.6734,-118.21881,Inyo,14,CA,,USW00023157,USW00023157 2018-07-01 00:00:00,7.4,521.0,2.0,29.0,1.52,81.8,101.1,62.5,1.34,1.2200000000000002,32.0,1.0
659,2018,Snell Fire,2490.0,F,,,247.0,Sep,,Jan,4.0,38.69601,-122.44468,Napa,28,CA,,USW00023213,USW00023213 2018-09-01 00:00:00,4.3,38.0,1.0,6.0,0.11,65.0,82.8,47.2,11.14,25.01,12.0,0.0
660,2018,Chrome Fire,2290.0,F,,,156.0,Jun,,Jan,4.0,39.64978,-122.58218,Glenn,11,CA,,USW00024216,USW00024216 2018-06-01 00:00:00,8.1,404.0,1.0,23.0,0.1,78.5,94.3,62.7,10.700000000000001,13.16,6.0,5.0
661,2018,Turkey Fire,2225.0,F,,,214.0,Aug,,Jan,4.0,35.847778,-120.343056,Monterey,27,CA,,USW00093209,USW00093209 2018-08-01 00:00:00,7.6,304.0,0.0,20.0,0.0,74.8,94.2,55.3,7.33,9.639999999999999,42.0,0.0
662,2018,Nelson Fire,2162.0,F,,,218.0,Aug,,Jan,4.0,38.431278,-122.043747,Solano,48,CA,,USW00093241,USW00093241 2018-08-01 00:00:00,6.3,304.0,0.0,18.0,0.0,74.8,92.7,56.9,8.43,15.47,45.0,0.0
663,2018,Eagle Fire,2100.0,F,,,190.0,Jul,,Jan,4.0,41.29363,-120.11461,Modoc,25,CA,,USW00024172,USW00024172 2018-07-01 00:00:00,7.2,410.0,0.0,30.0,0.06,78.2,98.7,57.7,2.12,1.68,15.0,2.0
664,2018,Pleasant Fire,2070.0,F,,,46.0,Feb,,Jan,3.0,37.40208,-118.50235,Inyo,14,CA,,USW00023157,USW00023157 2018-02-01 00:00:00,8.7,0.0,0.0,0.0,0.0,41.3,60.0,22.7,0.22,1.2200000000000002,0.0,0.0
665,2018,Hat Fire,1900.0,F,,,217.0,Aug,,Jan,4.0,40.99344,-121.52225,Shasta,45,CA,,USW00024257,USW00024257 2018-08-01 00:00:00,3.8,454.0,0.0,29.0,0.0,79.7,97.0,62.3,9.189999999999998,19.03,55.0,0.0
666,2018,Nees Fire,1756.0,F,,,118.0,May,,Jan,4.0,36.85156,-120.77206,Merced,24,CA,,USW00023257,USW00023257 2018-05-01 00:00:00,7.6,93.0,1.0,3.0,0.15,67.4,82.2,52.5,6.88,7.029999999999999,0.0,11.0
667,2018,Kerlin Fire,1751.0,F,,,243.0,Sep,,Jan,4.0,40.616251,-123.52019,Trinity,53,CA,,USW00024213,USW00024213 2018-09-01 00:00:00,3.8,0.0,1.0,0.0,0.19,56.6,63.4,49.9,15.11,35.24,0.0,0.0
668,2018,Creek Fire,1678.0,F,,,171.0,Jun,,Jan,4.0,40.50318,-122.42308,Shasta,45,CA,,USW00024257,USW00024257 2018-06-01 00:00:00,6.7,433.0,0.0,25.0,0.0,79.4,95.1,63.8,14.16,19.03,5.0,7.0
669,2018,Nurse Fire,1500.0,F,,,308.0,Nov,,Jan,4.0,38.21396,-121.9424,Solano,48,CA,,USW00093241,USW00093241 2018-11-01 00:00:00,4.7,7.0,6.0,0.0,3.68,55.1,70.1,40.1,0.06,15.47,19.0,0.0
670,2018,Yankee Fire,1500.0,F,,,167.0,Jun,,Jan,4.0,35.73629,-120.75593,San Luis Obispo,40,CA,,USW00093209,USW00093209 2018-06-01 00:00:00,8.9,170.0,0.0,15.0,0.0,70.1,89.6,50.6,9.379999999999999,9.639999999999999,6.0,1.0
671,2018,Stone Fire,1352.0,F,,,151.0,Jun,,Jan,4.0,34.5486,-118.31138,Los Angeles,19,CA,,USW00023182,USW00023182 2018-06-01 00:00:00,12.5,392.0,0.0,23.0,0.0,78.0,93.9,62.0,2.5699999999999994,2.5699999999999994,7.0,0.0
672,2018,Valley Fire,1350.0,F,,,183.0,Jul,,Jan,4.0,34.095568,-116.958806,San Bernardino,36,CA,,USW00003171,USW00003171 2018-07-01 00:00:00,6.3,594.0,0.0,29.0,0.02,84.1,99.5,68.8,4.2,4.08,19.0,1.0
673,2018,Airline Fire,1314.0,F,,,151.0,Jun,,Jan,4.0,36.40755,-120.99322,San Benito,35,CA,,USW00023233,USW00023233 2018-06-01 00:00:00,9.6,3.0,0.0,0.0,0.0,61.8,70.2,53.3,6.3999999999999995,7.129999999999999,0.0,4.0
674,2018,Moffat Fire,1265.0,F,,,106.0,Apr,,Jan,3.0,36.71537,-118.08449,Inyo,14,CA,,USW00023157,USW00023157 2018-04-01 00:00:00,10.1,10.0,1.0,0.0,0.4,59.1,77.2,41.0,0.8200000000000001,1.2200000000000002,0.0,1.0
675,2018,Patterson Fire,1261.0,F,,,133.0,May,,Jan,4.0,33.62924,-117.05992,Riverside,33,CA,,USW00003154,USW00003154 2018-05-01 00:00:00,,,,,,,,,0,0,0,0
676,2018,Butte Fire,1200.0,F,,,208.0,Jul,,Jan,4.0,39.186144,-121.792885,Sutter,51,CA,,USW00093205,USW00093205 2018-07-01 00:00:00,6.0,493.0,0.0,30.0,0.0,80.9,98.4,63.4,13.58,17.08,21.0,0.0
677,2018,North Fire,1120.0,F,,,242.0,Sep,,Jan,4.0,39.268611,-120.658333,Placer,31,CA,,USW00023225,USW00023225 2018-09-01 00:00:00,5.6,103.0,0.0,0.0,0.0,65.5,73.3,57.7,29.759999999999998,56.21,0.0,0.0
678,2018,Front Fire,1014.0,F,,,227.0,Aug,,Jan,4.0,35.11416667,-120.09222222,Santa Barbara,42,CA,,USW00023273,USW00023273 2018-08-01 00:00:00,5.8,54.0,0.0,0.0,0.0,66.5,77.0,56.0,3.99,6.02,1.0,0.0
679,2018,Breckenridge Fire,993.0,E,,,204.0,Jul,,Jan,4.0,35.387408,-118.817934,Kern,15,CA,,USW00023155,USW00023155 2018-07-01 00:00:00,6.5,761.0,0.0,31.0,0.0,89.5,102.1,77.0,3.8800000000000003,3.9300000000000006,26.0,0.0
680,2018,Eel Fire,972.0,E,,,208.0,Jul,,Jan,4.0,39.82877,-123.08489,Mendocino,23,CA,,USW00023275,USW00023275 2018-07-01 00:00:00,4.3,380.0,0.0,26.0,0.0,77.6,97.8,57.5,17.96,23.490000000000002,17.0,0.0
681,2018,Stoney Fire,962.0,E,,,189.0,Jul,,Jan,4.0,39.77124,-121.76859,Butte,4,CA,,USW00024216,USW00024216 2018-07-01 00:00:00,6.3,639.0,0.0,30.0,0.0,85.6,101.8,69.5,10.790000000000001,13.16,29.0,2.0
682,2018,Dale Fire,856.0,E,,,186.0,Jul,,Jan,4.0,40.33682,-121.93908,Tehama,52,CA,,USW00024216,USW00024216 2018-07-01 00:00:00,6.3,639.0,0.0,30.0,0.0,85.6,101.8,69.5,10.790000000000001,13.16,29.0,2.0
683,2018,Irish Fire,825.0,E,,,183.0,Jul,,Jan,4.0,38.42623,-120.95408,Amador,3,CA,,USW00023232,USW00023232 2018-07-01 00:00:00,6.5,395.0,0.0,28.0,0.0,77.8,95.0,60.5,13.54,15.36,16.0,2.0
684,2018,Eighty Eight Fire,822.0,E,,,195.0,Jul,,Jan,4.0,38.59694444,-121.99388889,Yolo,57,CA,,USW00093241,USW00093241 2018-07-01 00:00:00,7.2,474.0,0.0,29.0,0.0,80.3,98.8,61.7,13.26,15.47,19.0,0.0
685,2018,Sunset Fire,700.0,E,,,209.0,Aug,,Jan,4.0,38.82426,-121.451307,Placer,31,CA,,USW00093205,USW00093205 2018-08-01 00:00:00,5.6,325.0,0.0,22.0,0.0,75.5,92.6,58.4,9.38,17.08,48.0,0.0
686,2018,River Fire,668.0,E,,,223.0,Aug,,Jan,4.0,35.79012,-118.7393,Tulare,54,CA,,USW00023155,USW00023155 2018-08-01 00:00:00,6.0,607.0,0.0,28.0,0.0,84.6,98.3,70.9,2.8500000000000005,3.9300000000000006,51.0,0.0
687,2018,Gulch Fire,650.0,E,,,219.0,Aug,,Jan,4.0,36.00912,-120.82226,Monterey,27,CA,,USW00093209,USW00093209 2018-08-01 00:00:00,7.6,304.0,0.0,20.0,0.0,74.8,94.2,55.3,7.33,9.639999999999999,42.0,0.0
688,2018,Tumbleweed Fire,646.0,E,,,161.0,Jun,,Jan,4.0,40.3768,-120.36403,Lassen,18,CA,,USW00023185,USW00023185 2018-06-01 00:00:00,7.6,213.0,1.0,13.0,0.1,71.5,87.9,55.0,5.71,5.340000000000001,1.0,6.0
689,2018,Grant Fire,640.0,E,,,185.0,Jul,,Jan,4.0,37.75646,-121.60646,Alameda,1,CA,,USW00023285,USW00023285 2018-07-01 00:00:00,8.1,294.0,0.0,20.0,0.0,74.5,91.2,57.8,9.29,11.28,10.0,0.0
690,2018,Tulloch Fire,573.0,E,,,247.0,Sep,,Jan,4.0,37.83388,-120.61746,Tuolumne,55,CA,,USW00023258,USW00023258 2018-09-01 00:00:00,6.7,246.0,0.0,19.0,0.0,73.2,88.7,57.7,4.42,8.0,50.0,0.0
691,2018,June Fire,550.0,E,,,299.0,Oct,,Jan,4.0,39.36529,-121.51707,Butte,4,CA,,USW00093205,USW00093205 2018-10-01 00:00:00,5.8,45.0,1.0,0.0,0.14,65.4,81.2,49.5,2.38,17.08,39.0,0.0
692,2018,Eastern Fire,513.0,E,,,151.0,Jun,,Jan,4.0,36.378333,-120.901167,San Benito,35,CA,,USW00023233,USW00023233 2018-06-01 00:00:00,9.6,3.0,0.0,0.0,0.0,61.8,70.2,53.3,6.3999999999999995,7.129999999999999,0.0,4.0
693,2018,West Fire,504.0,E,,,183.0,Jul,,Jan,4.0,32.833674,-116.7311,San Diego,37,CA,,USW00053120,USW00053120 2018-07-01 00:00:00,5.8,419.0,0.0,26.0,0.0,78.5,94.4,62.6,5.769999999999999,5.63,9.0,0.0
694,2018,Grant Fire,484.0,E,,,146.0,May,,Jan,4.0,37.75375,-121.57918,Alameda,1,CA,,USW00023285,USW00023285 2018-05-01 00:00:00,9.2,19.0,0.0,2.0,0.0,61.8,73.2,50.4,11.149999999999999,11.28,0.0,15.0
695,2018,Hyatt Fire,441.0,E,,,174.0,Jun,,Jan,4.0,40.316137,-120.45053,Lassen,18,CA,,USW00023185,USW00023185 2018-06-01 00:00:00,7.6,213.0,1.0,13.0,0.1,71.5,87.9,55.0,5.71,5.340000000000001,1.0,6.0
696,2018,Metz Fire,400.0,E,,,252.0,Sep,,Jan,4.0,36.35502,-121.1563,Monterey,27,CA,,USW00023233,USW00023233 2018-09-01 00:00:00,7.6,5.0,0.0,0.0,0.0,61.8,70.3,53.4,4.52,7.129999999999999,0.0,0.0
697,2018,San Ardo,375.0,E,,,5.0,Jun,,Jun,172.0,35.95515,-120.86256,Monterey,27,CA,,USW00093209,USW00093209 2018-06-01 00:00:00,8.9,170.0,0.0,15.0,0.0,70.1,89.6,50.6,9.379999999999999,9.639999999999999,6.0,1.0
698,2018,Call Fire,367.0,E,,,226.0,Aug,,Jan,4.0,35.51777778,-118.6525,Kern,15,CA,,USW00023155,USW00023155 2018-08-01 00:00:00,6.0,607.0,0.0,28.0,0.0,84.6,98.3,70.9,2.8500000000000005,3.9300000000000006,51.0,0.0
699,2018,Pasqual Fire,365.0,E,,,204.0,Jul,,Jan,4.0,33.07892,-116.91845,San Diego,37,CA,,USW00053120,USW00053120 2018-07-01 00:00:00,5.8,419.0,0.0,26.0,0.0,78.5,94.4,62.6,5.769999999999999,5.63,9.0,0.0
700,2018,Oak Fire,360.0,E,,,261.0,Sep,,Jan,4.0,37.38789,-119.68912,Madera,20,CA,,USW00093242,USW00093242 2018-09-01 00:00:00,5.4,322.0,0.0,21.0,0.0,75.7,94.3,57.1,5.46,7.22,61.0,0.0
701,2018,Shippee Fire,347.0,E,,,173.0,Jun,,Jan,4.0,39.59872,-121.78208,Butte,4,CA,,USW00093205,USW00093205 2018-06-01 00:00:00,7.6,296.0,0.0,18.0,0.0,74.9,92.7,57.0,13.660000000000002,17.08,3.0,4.0
702,2018,Owens Fire,338.0,E,,,208.0,Jul,,Jan,4.0,37.735461,-118.970443,Inyo,14,CA,,USW00023157,USW00023157 2018-07-01 00:00:00,7.4,521.0,2.0,29.0,1.52,81.8,101.1,62.5,1.34,1.2200000000000002,32.0,1.0
703,2018,Bascom Fire,328.0,E,,,170.0,Jun,,Jan,4.0,40.52909,-122.17457,Shasta,45,CA,,USW00024257,USW00024257 2018-06-01 00:00:00,6.7,433.0,0.0,25.0,0.0,79.4,95.1,63.8,14.16,19.03,5.0,7.0
704,2018,Country Fire,320.0,E,,,199.0,Jul,,Jan,4.0,37.449425,-121.88807,Santa Clara,43,CA,,USW00023293,USW00023293 2018-07-01 00:00:00,7.6,220.0,0.0,3.0,0.0,72.1,83.2,61.0,7.540000000000001,9.110000000000001,5.0,0.0
705,2018,Shingle Fire,316.0,E,,,181.0,Jul,,Jan,4.0,38.539806,-121.059979,El Dorado,9,CA,,USW00023232,USW00023232 2018-07-01 00:00:00,6.5,395.0,0.0,28.0,0.0,77.8,95.0,60.5,13.54,15.36,16.0,2.0
706,2018,Flat Fire,300.0,E,,,175.0,Jun,,Jan,4.0,40.60402,-122.9144,Trinity,53,CA,,USW00024257,USW00024257 2018-06-01 00:00:00,6.7,433.0,0.0,25.0,0.0,79.4,95.1,63.8,14.16,19.03,5.0,7.0
707,2018,ONeals Fire,300.0,E,,,151.0,Jun,,Jan,4.0,37.10181,-119.623981,Madera,20,CA,,USW00093193,USW00093193 2018-06-01 00:00:00,7.8,431.0,0.0,22.0,0.0,79.4,94.6,64.1,6.36,6.7299999999999995,8.0,2.0
708,2018,Alpha Fire,300.0,E,,,120.0,May,,Jan,4.0,33.389425,-117.502405,San Diego,37,CA,,USW00003154,USW00003154 2018-05-01 00:00:00,,,,,,,,,0,0,0,0
709,2018,Twisselman Fire,293.0,D,,,132.0,May,,Jan,4.0,0.0,0.0,Kern,15,CA,,USW00023154,USW00023154 2018-05-01 00:00:00,9.6,0.0,5.0,0.0,1.1,52.5,69.1,35.9,3.63,3.67,0.0,7.0
710,2018,South Fire,290.0,D,,,214.0,Aug,,Jan,4.0,38.061298,-120.872244,Calaveras,5,CA,,USW00023237,USW00023237 2018-08-01 00:00:00,7.4,313.0,0.0,18.0,0.0,75.1,91.7,58.5,5.2299999999999995,9.1,53.0,0.0
711,2018,Eastman Fire,289.0,D,,,231.0,Aug,,Jan,4.0,37.197039,-120.002619,Madera,20,CA,,USW00093242,USW00093242 2018-08-01 00:00:00,6.5,447.0,0.0,30.0,0.0,79.4,97.7,61.1,5.67,7.22,52.0,0.0
712,2018,Skyline Fire,282.0,D,,,196.0,Jul,,Jan,4.0,33.836101,-117.607577,Riverside,33,CA,,USW00003179,USW00003179 2018-07-01 00:00:00,6.9,592.0,0.0,30.0,0.0,84.1,100.6,67.6,,,22.0,0.0
713,2018,Panoche Fire,278.0,D,,,188.0,Jul,,Jan,4.0,36.65351,-121.0454,San Benito,35,CA,,USW00023233,USW00023233 2018-07-01 00:00:00,8.7,20.0,0.0,0.0,0.01,64.0,71.7,56.4,6.369999999999999,7.129999999999999,0.0,0.0
714,2018,Valley Fire,268.0,D,,,176.0,Jun,,Jan,4.0,37.94714,-121.9921,Contra Costa,7,CA,,USW00023254,USW00023254 2018-06-01 00:00:00,10.5,218.0,0.0,9.0,0.0,72.2,86.8,57.6,10.620000000000001,13.21,2.0,5.0
715,2018,Stoll Fire,268.0,D,,,170.0,Jun,,Jan,4.0,40.18395,-122.27574,Tehama,52,CA,,USW00024216,USW00024216 2018-06-01 00:00:00,8.1,404.0,1.0,23.0,0.1,78.5,94.3,62.7,10.700000000000001,13.16,6.0,5.0
716,2018,Recycle Fire,265.0,D,,,153.0,Jun,,Jan,4.0,32.63046,-116.46674,San Diego,37,CA,,USW00003164,USW00003164 2018-06-01 00:00:00,8.5,90.0,0.0,13.0,0.0,66.8,87.7,45.9,3.9899999999999998,4.28,3.0,0.0
717,2018,Wilson Fire,261.0,D,,,267.0,Sep,,Jan,4.0,40.34256,-121.43025,Tehama,52,CA,,USW00024216,USW00024216 2018-09-01 00:00:00,6.0,274.0,0.0,21.0,0.0,74.1,91.6,56.6,7.45,13.16,57.0,0.0
718,2018,Fox Fire,260.0,D,,,173.0,Jun,,Jan,4.0,35.33916,-120.71488,San Luis Obispo,40,CA,,USW00093206,USW00093206 2018-06-01 00:00:00,8.3,9.0,0.0,0.0,0.0,63.2,75.2,51.2,8.809999999999999,8.99,1.0,0.0
719,2018,Santa Cruz Fire,258.0,D,,,83.0,Mar,,Jan,3.0,34.0232,-119.76576,Santa Barbara,42,CA,,USW00023190,USW00023190 2018-03-01 00:00:00,5.4,0.0,10.0,0.0,5.51,54.7,63.8,45.5,3.02,8.309999999999999,0.0,3.0
720,2018,Rangeland Fire,250.0,D,,,217.0,Aug,,Jan,4.0,33.076239,-116.902985,San Diego,37,CA,,USW00053120,USW00053120 2018-08-01 00:00:00,5.1,360.0,0.0,18.0,0.0,76.6,92.2,61.1,2.4800000000000004,5.63,32.0,0.0
721,2018,Marsh Fire,247.0,D,,,202.0,Jul,,Jan,4.0,37.89612,-121.85847,Contra Costa,7,CA,,USW00023254,USW00023254 2018-07-01 00:00:00,9.4,347.0,0.0,24.0,0.0,76.2,92.0,60.4,10.52,13.21,11.0,0.0
722,2018,Steamboat Fire,224.0,D,,,192.0,Jul,,Jan,4.0,41.70877,-122.47293,Siskiyou,47,CA,,USW00024257,USW00024257 2018-07-01 00:00:00,5.1,674.0,0.0,30.0,0.0,86.7,103.2,70.3,14.049999999999997,19.03,30.0,1.0
723,2018,Petersburg Fire,215.0,D,,,178.0,Jul,,Jan,4.0,41.085,-123.051,Siskiyou,47,CA,,USW00024257,USW00024257 2018-07-01 00:00:00,5.1,674.0,0.0,30.0,0.0,86.7,103.2,70.3,14.049999999999997,19.03,30.0,1.0
