,Fire Size Rank,AWND,CLDD,DP10,DX90,PRCP,TAVG,TMAX,TMIN,PRCP_6M,PRCP_RS,DX90_2M,DP10_2M,Receives Snow,Mar_SP,Mar_WC,Mar_Dens,Elevation,Apr,Aug,Dec,Feb,Jan,Jul,Jun,Mar,May,Nov,Oct,Sep
5843,Medium,7.8,320.0,1.0,11.0,0.2,75.7,89.6,61.8,5.960000000000001,7.1000000000000005,20.0,3.0,1.0,41.8,20.2,0.48,623.352,0,0,0,0,0,0,1,0,0,0,0,0
5844,Small,6.5,398.0,1.0,27.0,0.34,77.8,94.3,61.4,4.31,7.539999999999999,5.0,1.0,1.0,79.8,28.4,0.36,4133.808,0,0,0,0,0,1,0,0,0,0,0,0
5845,Small,6.9,108.0,1.0,5.0,0.23,67.4,80.3,54.5,0.82,8.4,24.0,0.0,0.0,0.0,0.0,0.0,1023.6096,0,0,0,0,0,0,0,0,0,0,0,1
5846,Small,7.2,496.0,0.0,30.0,0.0,81.0,97.8,64.2,3.77,6.41,30.0,0.0,1.0,65.4,22.4,0.34,692.2488000000001,0,0,0,0,0,1,0,0,0,0,0,0
5847,Very Large,4.7,4.0,2.0,0.0,3.23,58.8,66.9,50.6,12.48,23.52,0.0,0.0,0.0,0.0,0.0,0.0,1436.9904,0,0,0,0,0,0,0,0,0,0,0,1
5848,Medium,6.5,75.0,2.0,3.0,0.52,64.0,75.6,52.4,2.56,3.08,0.0,4.0,1.0,17.1,4.4,0.26,5055.7128,1,0,0,0,0,0,0,0,0,0,0,0
5849,Very Large,8.1,560.0,1.0,29.0,0.43,83.1,96.8,69.3,3.2299999999999995,5.849999999999999,31.0,2.0,1.0,0.0,0.0,0.0,6151.5,0,0,0,0,0,1,0,0,0,0,0,0
5850,Very Large,5.8,444.0,0.0,22.0,0.0,79.3,93.8,64.8,1.7000000000000002,5.140000000000001,28.0,0.0,0.0,0.0,0.0,0.0,6830.6256,0,1,0,0,0,0,0,0,0,0,0,0
5851,Medium,7.6,29.0,3.0,2.0,0.79,61.0,75.4,46.7,11.18,11.6,0.0,5.0,0.0,0.0,0.0,0.0,374.0112,0,0,0,0,0,0,0,0,1,0,0,0
5852,Large,7.4,528.0,0.0,27.0,0.0,82.0,96.9,67.1,9.35,15.25,20.0,5.0,1.0,168.0,64.2,0.38,849.7272,0,0,0,0,0,1,0,0,0,0,0,0
5853,Large,6.9,186.0,0.0,11.0,0.0,71.0,86.1,55.9,6.290000000000001,17.810000000000002,29.0,0.0,0.0,0.0,0.0,0.0,1092.5064,0,0,0,0,0,0,0,0,0,0,0,1
5854,Small,5.1,450.0,0.0,28.0,0.0,80.5,97.4,63.7,9.01,11.36,36.0,0.0,0.0,0.0,0.0,0.0,1479.6408,0,1,0,0,0,0,0,0,0,0,0,0
5855,Small,5.1,2.0,0.0,0.0,0.0,60.3,66.9,53.7,6.97,16.509999999999998,0.0,1.0,0.0,0.0,0.0,0.0,203.4096,0,1,0,0,0,0,0,0,0,0,0,0
5856,Large,6.7,611.0,0.0,31.0,0.01,84.7,98.7,70.8,3.9,8.49,41.0,0.0,1.0,81.3,31.3,0.38,1338.5664000000002,0,1,0,0,0,0,0,0,0,0,0,0
5857,Medium,4.9,28.0,2.0,0.0,3.21,62.1,73.8,50.5,0.81,10.93,30.0,1.0,0.0,0.0,0.0,0.0,301.8336,0,0,0,0,0,0,0,0,0,0,1,0
5858,Small,7.2,292.0,0.0,19.0,0.0,74.4,91.3,57.5,8.200000000000001,14.760000000000002,31.0,0.0,1.0,0.0,0.0,0.0,1381.2168,0,1,0,0,0,0,0,0,0,0,0,0
5859,Medium,8.5,2.0,0.0,0.0,0.0,57.4,68.6,46.1,0.38,0.16,0.0,0.0,0.0,0.0,0.0,0.0,154.1976,0,0,0,0,1,0,0,0,0,0,0,0
5860,Very Large,6.0,68.0,0.0,3.0,0.0,66.4,80.1,52.6,2.08,2.08,5.0,1.0,0.0,0.0,0.0,0.0,1374.6552,0,0,0,0,0,0,0,0,1,0,0,0
5861,Medium,7.6,361.0,0.0,21.0,0.01,77.0,93.2,60.8,8.790000000000001,25.33,55.0,1.0,0.0,0.0,0.0,0.0,3956.6448,0,0,0,0,0,0,0,0,0,0,0,1
5862,Medium,5.1,112.0,0.0,11.0,0.01,68.0,85.5,50.6,2.8,4.93,47.0,3.0,1.0,37.4,16.4,0.44,5472.374400000001,0,0,0,0,0,0,0,0,0,0,0,1
5863,Small,6.7,634.0,0.0,28.0,0.04,85.5,99.7,71.2,6.789999999999999,22.13,32.0,2.0,1.0,0.0,0.0,0.0,3845.0976,0,0,0,0,0,1,0,0,0,0,0,0
5864,Large,7.8,373.0,0.0,26.0,0.0,77.0,94.0,60.0,6.719999999999999,9.77,24.0,0.0,1.0,19.5,9.0,0.46,469.1544,0,0,0,0,0,1,0,0,0,0,0,0
5865,Medium,7.2,216.0,1.0,11.0,0.74,71.9,86.8,57.0,3.81,16.61,55.0,0.0,0.0,0.0,0.0,0.0,121.3896,0,0,0,0,0,0,0,0,0,0,0,1
5866,Large,8.7,166.0,1.0,10.0,0.37,69.9,85.6,54.2,8.6,8.84,4.0,6.0,0.0,0.0,0.0,0.0,147.636,0,0,0,0,0,0,0,0,1,0,0,0
5867,Very Large,5.6,27.0,0.0,0.0,0.15,63.3,77.0,49.6,2.73,19.82,30.0,0.0,1.0,37.0,14.5,0.39,52.4928,0,0,0,0,0,0,0,0,0,0,1,0
5868,Large,8.1,999.0,1.0,31.0,0.34,97.2,109.8,84.6,1.32,3.1300000000000003,56.0,0.0,0.0,0.0,0.0,0.0,3736.8312,0,0,0,0,0,1,0,0,0,0,0,0
5869,Small,6.3,295.0,0.0,25.0,0.08,74.4,95.2,53.7,7.939999999999999,21.48,35.0,0.0,0.0,0.0,0.0,0.0,515.0856,0,1,0,0,0,0,0,0,0,0,0,0
5870,Large,5.6,196.0,0.0,10.0,0.0,71.5,86.5,56.6,2.3000000000000003,4.48,7.0,0.0,0.0,0.0,0.0,0.0,3165.972,0,0,0,0,0,1,0,0,0,0,0,0
5871,Small,3.4,34.0,1.0,3.0,0.32,62.3,76.6,47.9,0.48,10.5,5.0,0.0,0.0,0.0,0.0,0.0,393.696,0,0,0,0,0,0,0,0,0,0,1,0
5872,Small,7.4,584.0,0.0,30.0,0.01,83.8,98.9,68.7,5.759999999999999,8.059999999999999,29.0,1.0,1.0,61.8,31.0,0.5,1551.8184,0,0,0,0,0,1,0,0,0,0,0,0
5873,Medium,6.7,299.0,0.0,15.0,0.0,74.7,90.2,59.1,14.6,21.46,10.0,7.0,1.0,56.5,20.6,0.36,1282.7928000000002,0,0,0,0,0,1,0,0,0,0,0,0
5874,Medium,8.3,318.0,0.0,22.0,0.0,75.5,91.3,59.8,5.88,6.41,12.0,0.0,1.0,65.4,22.4,0.34,984.24,0,0,0,0,0,0,1,0,0,0,0,0
5875,Very Large,4.0,247.0,0.0,20.0,0.0,72.8,93.1,52.6,6.4,28.37,33.0,0.0,0.0,0.0,0.0,0.0,1801.1592,0,1,0,0,0,0,0,0,0,0,0,0
5876,Medium,6.7,49.0,0.0,3.0,0.09,63.1,76.5,49.7,2.77,3.74,0.0,6.0,0.0,0.0,0.0,0.0,3156.1296,0,0,0,0,0,0,0,1,0,0,0,0
5877,Large,7.4,508.0,0.0,30.0,0.0,81.9,99.9,64.0,6.11,9.16,25.0,3.0,1.0,84.0,37.2,0.44,249.3408,0,0,0,0,0,1,0,0,0,0,0,0
5878,Very Large,4.9,413.0,0.0,27.0,0.37,78.3,93.6,63.0,9.02,10.32,12.0,1.0,0.0,0.0,0.0,0.0,2477.004,0,0,0,0,0,1,0,0,0,0,0,0
5879,Large,8.3,146.0,0.0,6.0,0.0,69.9,85.5,54.3,6.5,6.5,1.0,6.0,0.0,0.0,0.0,0.0,324.79920000000004,1,0,0,0,0,0,0,0,0,0,0,0
5880,Very Large,2.7,4.0,1.0,0.0,0.41,61.4,67.2,55.7,11.07,30.56,0.0,0.0,0.0,0.0,0.0,0.0,902.22,0,1,0,0,0,0,0,0,0,0,0,0
5881,Small,4.5,215.0,0.0,15.0,0.0,71.6,88.7,54.6,2.03,7.529999999999999,31.0,0.0,0.0,0.0,0.0,0.0,1263.1080000000002,0,0,0,0,0,0,0,0,0,0,0,1
5882,Small,4.9,111.0,0.0,7.0,0.1,68.2,84.5,51.9,12.23,22.64,11.0,2.0,0.0,0.0,0.0,0.0,209.9712,0,0,0,0,0,1,0,0,0,0,0,0
5883,Medium,4.7,30.0,3.0,1.0,0.84,64.2,79.3,49.2,0.04,13.6,36.0,0.0,1.0,19.5,9.0,0.46,118.1088,0,0,0,0,0,0,0,0,0,0,1,0
5884,Large,7.2,244.0,1.0,10.0,0.3,72.6,85.9,59.2,6.29,6.46,0.0,16.0,1.0,85.3,26.8,0.31,2112.8352,0,0,0,0,0,0,0,0,1,0,0,0
5885,Medium,4.5,0.0,2.0,0.0,0.42,53.9,61.5,46.3,7.680000000000001,24.12,0.0,2.0,0.0,0.0,0.0,0.0,400.2576,0,0,0,0,0,0,0,0,0,0,0,1
5886,Small,8.9,217.0,0.0,12.0,0.0,72.0,88.3,55.7,3.91,11.6,8.0,3.0,0.0,0.0,0.0,0.0,1377.936,0,0,0,0,0,1,0,0,0,0,0,0
5887,Medium,4.0,141.0,0.0,14.0,0.0,68.4,88.1,48.6,18.610000000000003,18.610000000000003,0.0,7.0,0.0,0.0,0.0,0.0,1305.7584000000002,0,0,0,0,0,0,0,0,1,0,0,0
5888,Medium,4.7,122.0,0.0,0.0,0.0,68.6,76.0,61.3,40.13,88.29000000000002,1.0,0.0,1.0,43.0,14.0,0.33,1456.6752,0,1,0,0,0,0,0,0,0,0,0,0
5889,Large,6.3,353.0,0.0,21.0,0.02,76.8,92.6,60.9,19.24,22.33,8.0,2.0,1.0,82.4,36.4,0.44,2162.0472,0,0,0,0,0,0,1,0,0,0,0,0
5890,Very Large,6.3,266.0,0.0,21.0,0.0,73.6,90.7,56.4,4.52,9.57,39.0,2.0,1.0,68.4,24.6,0.36,4701.3864,0,1,0,0,0,0,0,0,0,0,0,0
5891,Small,8.5,202.0,0.0,20.0,0.0,71.6,92.2,51.0,12.68,13.74,16.0,4.0,0.0,0.0,0.0,0.0,2391.7032,0,0,0,0,0,0,1,0,0,0,0,0
5892,Small,7.4,445.0,0.0,27.0,0.01,79.3,93.7,64.9,2.85,3.74,19.0,0.0,0.0,0.0,0.0,0.0,3083.952,0,0,0,0,0,1,0,0,0,0,0,0
5893,Very Large,4.5,13.0,0.0,0.0,0.0,62.9,70.5,55.3,9.49,26.28,0.0,0.0,0.0,0.0,0.0,0.0,62.3352,0,0,0,0,0,0,0,0,0,0,0,1
5894,Very Large,7.6,195.0,2.0,12.0,0.49,69.9,85.3,54.5,12.0,12.099999999999998,0.0,5.0,0.0,0.0,0.0,0.0,285.4296,0,0,0,0,0,0,0,0,1,0,0,0
5895,Medium,8.1,643.0,0.0,29.0,0.0,86.4,101.5,71.3,2.19,3.28,33.0,0.0,0.0,0.0,0.0,0.0,2122.6776,0,0,0,0,0,0,1,0,0,0,0,0
5896,Small,6.9,244.0,0.0,12.0,0.05,72.7,85.7,59.6,3.07,3.09,4.0,1.0,1.0,5.6,2.4,0.43,1696.1736,0,0,0,0,0,0,0,0,1,0,0,0
5897,Medium,7.8,641.0,0.0,31.0,0.0,85.7,99.2,72.1,1.59,3.4200000000000004,32.0,1.0,1.0,61.2,14.3,0.23,2572.1472000000003,0,0,0,0,0,1,0,0,0,0,0,0
5898,Very Large,4.0,286.0,0.0,23.0,0.0,74.2,93.3,55.2,18.78,28.34,19.0,0.0,0.0,0.0,0.0,0.0,85.30080000000001,0,0,0,0,0,1,0,0,0,0,0,0
5899,Very Large,7.4,223.0,0.0,14.0,0.0,72.2,87.9,56.5,6.61,10.93,18.0,0.0,0.0,0.0,0.0,0.0,649.5984000000001,0,1,0,0,0,0,0,0,0,0,0,0
5900,Medium,5.4,406.0,0.0,20.0,0.01,78.5,94.4,62.7,0.69,2.4500000000000006,44.0,0.0,0.0,0.0,0.0,0.0,921.9048,0,0,0,0,0,0,0,0,0,0,0,1
5901,Medium,5.8,419.0,0.0,29.0,0.0,78.5,96.5,60.5,5.72,7.27,31.0,0.0,0.0,0.0,0.0,0.0,1122.0336,0,1,0,0,0,0,0,0,0,0,0,0
5902,Large,5.1,12.0,1.0,0.0,0.11,61.9,80.3,43.5,6.3,10.74,1.0,1.0,1.0,0.2,0.2,1.0,4622.6472,0,1,0,0,0,0,0,0,0,0,0,0
5903,Small,8.5,281.0,0.0,17.0,0.0,74.4,92.3,56.4,8.739999999999998,9.16,8.0,8.0,1.0,34.6,8.2,0.24,1604.3112,0,0,0,0,0,0,1,0,0,0,0,0
5904,Small,6.0,335.0,0.0,21.0,0.03,76.2,92.7,59.6,1.23,4.32,59.0,0.0,1.0,45.0,17.0,0.38,223.0944,0,0,0,0,0,0,0,0,0,0,0,1
5905,Large,2.9,181.0,1.0,16.0,0.18,70.8,90.2,51.4,13.03,42.27,34.0,0.0,0.0,0.0,0.0,0.0,2887.1040000000003,0,0,0,0,0,0,0,0,0,0,0,1
5906,Very Large,7.2,425.0,1.0,31.0,0.11,78.7,100.5,56.9,1.33,1.94,20.0,2.0,1.0,82.0,31.0,0.38,8100.2952,0,0,0,0,0,1,0,0,0,0,0,0
5907,Very Large,6.7,348.0,0.0,22.0,0.0,76.6,92.0,61.1,2.0,4.91,58.0,0.0,1.0,45.0,17.0,0.38,3858.2208,0,0,0,0,0,0,0,0,0,0,0,1
5908,Large,5.1,36.0,0.0,4.0,0.01,61.3,77.2,45.3,2.71,11.36,1.0,6.0,0.0,0.0,0.0,0.0,698.8104000000001,0,0,0,0,1,0,0,0,0,0,0,0
5909,Very Large,8.9,186.0,1.0,9.0,0.26,70.4,84.8,56.0,12.46,13.57,1.0,0.0,1.0,91.7,57.3,0.62,5416.6008,0,0,0,0,0,0,0,0,1,0,0,0
5910,Large,6.3,0.0,6.0,0.0,2.26,48.9,60.1,37.6,12.45,14.78,0.0,21.0,0.0,0.0,0.0,0.0,157.47840000000002,0,0,0,1,0,0,0,0,0,0,0,0
5911,Very Large,8.9,19.0,0.0,1.0,0.0,60.6,70.1,51.1,7.429999999999999,8.870000000000001,3.0,2.0,0.0,0.0,0.0,0.0,2135.8008,0,0,0,0,0,0,1,0,0,0,0,0
5912,Large,7.6,361.0,0.0,21.0,0.01,77.0,93.2,60.8,8.790000000000001,25.33,55.0,1.0,0.0,0.0,0.0,0.0,5692.188,0,0,0,0,0,0,0,0,0,0,0,1
5913,Small,9.4,396.0,0.0,24.0,0.0,78.2,93.2,63.2,12.31,17.439999999999998,7.0,4.0,0.0,0.0,0.0,0.0,1791.3168,0,0,0,0,0,0,1,0,0,0,0,0
5914,Very Large,6.0,2.0,5.0,0.0,4.44,51.0,64.4,37.6,26.31,44.38,0.0,26.0,1.0,215.0,113.0,0.53,4081.3152,0,0,0,1,0,0,0,0,0,0,0,0
5915,Very Large,5.6,255.0,0.0,18.0,0.0,72.8,87.5,58.2,0.35,11.12,50.0,0.0,0.0,0.0,0.0,0.0,2191.5744,0,0,0,0,0,0,0,0,0,0,1,0
5916,Large,7.8,182.0,0.0,12.0,0.01,70.3,87.0,53.6,3.17,3.36,2.0,2.0,1.0,58.5,15.0,0.26,1351.6896000000002,0,0,0,0,0,0,0,0,1,0,0,0
5917,Small,4.9,104.0,0.0,4.0,0.0,67.2,84.5,50.0,3.54,9.16,44.0,0.0,1.0,84.0,37.2,0.44,856.2888,0,0,0,0,0,0,0,0,0,0,1,0
5918,Large,10.3,187.0,1.0,10.0,0.2,71.1,86.1,56.1,13.87,17.57,7.0,8.0,1.0,37.0,14.5,0.39,229.656,0,0,0,0,0,0,1,0,0,0,0,0
5919,Very Large,5.6,641.0,0.0,31.0,0.0,85.7,102.4,69.0,26.19,44.38,30.0,3.0,1.0,159.3,76.6,0.48,1817.5632,0,0,0,0,0,1,0,0,0,0,0,0
5920,Small,6.5,302.0,0.0,17.0,0.0,74.7,90.5,59.0,2.95,14.65,33.0,2.0,1.0,0.0,0.0,0.0,2152.2048,0,1,0,0,0,0,0,0,0,0,0,0
5921,Very Large,4.7,150.0,0.0,0.0,0.01,69.9,77.0,62.8,27.11,44.6,0.0,1.0,1.0,38.8,7.4,0.19,4583.2776,0,0,0,0,0,0,0,0,0,0,0,1
5922,Large,7.2,492.0,0.0,30.0,0.0,80.9,97.0,64.7,2.04,3.36,37.0,0.0,1.0,17.1,4.4,0.26,10465.752,0,0,0,0,0,1,0,0,0,0,0,0
5923,Very Large,8.5,141.0,0.0,8.0,0.02,69.4,85.2,53.6,6.34,6.41,4.0,1.0,1.0,65.4,22.4,0.34,885.816,0,0,0,0,0,0,0,0,1,0,0,0
5924,Small,7.4,253.0,0.0,15.0,0.0,73.4,87.9,58.9,3.58,3.74,6.0,1.0,0.0,0.0,0.0,0.0,4032.1032,0,0,0,0,0,0,1,0,0,0,0,0
5925,Small,6.9,187.0,2.0,10.0,0.56,71.1,85.8,56.5,12.55,14.760000000000002,12.0,5.0,1.0,10.6,4.6,0.43,731.6184000000001,0,0,0,0,0,0,1,0,0,0,0,0
5926,Medium,4.5,434.0,0.0,26.0,0.0,79.0,95.2,62.8,8.379999999999999,26.019999999999992,50.0,3.0,1.0,25.6,10.2,0.4,4911.3576,0,1,0,0,0,0,0,0,0,0,0,0
5927,Very Large,11.2,430.0,1.0,20.0,0.13,78.9,89.7,68.0,8.22,11.85,5.0,0.0,1.0,85.3,26.8,0.31,2700.0984000000003,0,0,0,0,0,1,0,0,0,0,0,0
5928,Small,5.8,325.0,0.0,24.0,0.0,75.5,93.5,57.5,5.949999999999999,7.249999999999999,17.0,0.0,0.0,0.0,0.0,0.0,583.9824,0,0,0,0,0,1,0,0,0,0,0,0
5929,Large,6.9,501.0,0.0,29.0,0.0,81.2,98.9,63.5,10.52,22.78,38.0,2.0,0.0,0.0,0.0,0.0,4356.9024,0,1,0,0,0,0,0,0,0,0,0,0
5930,Small,9.8,0.0,0.0,0.0,0.0,51.3,69.7,32.9,10.05,10.05,0.0,3.0,1.0,110.0,49.7,0.45,4557.0312,1,0,0,0,0,0,0,0,0,0,0,0
5931,Very Large,5.4,0.0,4.0,0.0,3.68,41.0,55.0,27.0,1.38,14.760000000000002,0.0,0.0,1.0,87.2,28.4,0.33,5006.5008,0,0,0,0,0,0,0,0,0,0,1,0
5932,Small,4.3,326.0,0.0,18.0,0.01,75.7,92.0,59.4,0.6599999999999999,2.92,42.0,0.0,0.0,0.0,0.0,0.0,2250.6288,0,0,0,0,0,0,0,0,0,0,0,1
5933,Very Large,4.5,274.0,0.0,17.0,0.0,74.1,91.1,57.2,3.29,6.73,48.0,0.0,0.0,0.0,0.0,0.0,4996.6584,0,0,0,0,0,0,0,0,0,0,0,1
5934,Large,6.3,295.0,0.0,25.0,0.08,74.4,95.2,53.7,7.939999999999999,21.48,35.0,0.0,0.0,0.0,0.0,0.0,1902.864,0,1,0,0,0,0,0,0,0,0,0,0
5935,Large,6.3,353.0,0.0,21.0,0.02,76.8,92.6,60.9,19.24,22.33,8.0,2.0,1.0,91.7,57.3,0.62,442.908,0,0,0,0,0,0,1,0,0,0,0,0
5936,Very Large,7.4,546.0,0.0,28.0,0.0,82.6,98.3,66.9,2.56,13.57,50.0,0.0,1.0,65.4,29.4,0.45,5209.910400000001,0,1,0,0,0,0,0,0,0,0,0,0
5937,Medium,6.0,162.0,0.0,11.0,0.0,70.0,86.4,53.6,8.870000000000001,23.17,39.0,0.0,1.0,43.0,14.0,0.33,964.5552,0,0,0,0,0,0,0,0,0,0,0,1
5938,Very Large,6.3,256.0,1.0,20.0,0.13,72.6,89.0,56.3,3.69,7.539999999999999,32.0,1.0,1.0,79.8,28.4,0.36,4225.6704,0,1,0,0,0,0,0,0,0,0,0,0
5939,Medium,11.2,708.0,0.0,30.0,0.1,87.9,102.7,73.0,0.41,4.08,34.0,0.0,0.0,0.0,0.0,0.0,3405.4704,0,0,0,0,0,1,0,0,0,0,0,0
5940,Medium,7.2,579.0,0.0,30.0,0.07,84.3,99.7,68.9,0.43,11.13,62.0,0.0,0.0,0.0,0.0,0.0,2821.4880000000003,0,0,0,0,0,0,0,0,0,0,0,1
5941,Large,7.8,420.0,0.0,29.0,0.0,78.5,96.7,60.3,3.94,7.02,28.0,0.0,1.0,77.1,27.9,0.36,252.6216,0,0,0,0,0,1,0,0,0,0,0,0
5942,Very Large,8.1,101.0,1.0,6.0,0.19,67.7,83.7,51.9,9.45,9.45,3.0,2.0,0.0,0.0,0.0,0.0,232.9368,0,0,0,0,0,0,0,0,1,0,0,0
5943,Medium,6.3,266.0,0.0,21.0,0.0,73.6,90.7,56.4,4.52,9.57,39.0,2.0,1.0,68.4,24.6,0.36,4360.1832,0,1,0,0,0,0,0,0,0,0,0,0
5944,Small,9.4,97.0,0.0,10.0,0.05,66.9,85.3,48.5,4.48,4.61,5.0,2.0,0.0,0.0,0.0,0.0,570.8592,0,0,0,0,0,0,0,0,1,0,0,0
5945,Small,5.4,581.0,0.0,31.0,0.0,83.7,100.1,67.3,23.66,29.06,15.0,4.0,1.0,92.7,42.8,0.46,5511.744000000001,0,0,0,0,0,1,0,0,0,0,0,0
5946,Very Large,7.2,579.0,0.0,30.0,0.07,84.3,99.7,68.9,0.43,11.13,62.0,0.0,0.0,0.0,0.0,0.0,1374.6552,0,0,0,0,0,0,0,0,0,0,0,1
5947,Large,6.7,77.0,0.0,0.0,0.0,67.5,72.5,62.6,5.699999999999999,6.09,4.0,2.0,0.0,0.0,0.0,0.0,898.9392,0,0,0,0,0,0,1,0,0,0,0,0
5948,Very Large,2.7,0.0,3.0,0.0,1.35,47.6,56.0,39.2,5.140000000000001,16.96,0.0,6.0,0.0,0.0,0.0,0.0,3457.9632,0,0,0,0,1,0,0,0,0,0,0,0
5949,Large,8.1,337.0,0.0,21.0,0.0,75.9,92.9,58.8,10.24,13.47,32.0,0.0,1.0,0.0,0.0,0.0,114.828,0,0,0,0,0,1,0,0,0,0,0,0
5950,Large,4.5,259.0,0.0,23.0,0.0,73.4,92.4,54.3,13.52,18.610000000000003,31.0,2.0,0.0,0.0,0.0,0.0,1889.7408,0,1,0,0,0,0,0,0,0,0,0,0
5951,Large,12.3,253.0,0.0,12.0,0.0,72.6,87.5,57.6,5.84,7.66,2.0,0.0,0.0,0.0,0.0,0.0,2752.5912000000003,0,0,0,0,0,0,1,0,0,0,0,0
5952,Large,7.6,146.0,1.0,5.0,0.95,68.9,83.4,54.4,5.95,6.11,1.0,3.0,1.0,48.3,18.6,0.39,728.3376000000001,0,0,0,0,0,0,0,0,1,0,0,0
5953,Medium,5.1,609.0,0.0,31.0,0.0,84.6,101.7,67.6,9.31,26.019999999999992,27.0,6.0,1.0,54.2,23.4,0.43,2673.8520000000003,0,0,0,0,0,1,0,0,0,0,0,0
5954,Very Large,7.4,0.0,2.0,0.0,1.0,52.7,60.6,44.8,17.49,24.12,0.0,10.0,1.0,71.4,31.2,0.44,2536.0584000000003,0,0,0,0,0,0,1,0,0,0,0,0
5955,Medium,8.5,254.0,0.0,13.0,0.0,73.4,89.3,57.5,13.46,14.89,0.0,9.0,0.0,0.0,0.0,0.0,111.5472,0,0,0,0,0,0,1,0,0,0,0,0
5956,Large,7.6,241.0,0.0,18.0,0.0,72.7,91.0,54.4,9.81,16.46,15.0,4.0,0.0,0.0,0.0,0.0,810.3576,0,0,0,0,0,1,0,0,0,0,0,0
5957,Very Large,4.3,18.0,1.0,0.0,0.23,59.3,74.3,44.4,2.86,3.36,0.0,6.0,1.0,17.1,4.4,0.26,229.656,0,0,0,0,0,0,0,1,0,0,0,0
5958,Very Large,8.3,211.0,0.0,11.0,0.0,72.0,88.0,56.1,14.65,15.37,3.0,2.0,0.0,0.0,0.0,0.0,341.20320000000004,0,0,0,0,0,0,1,0,0,0,0,0
5959,Small,5.6,641.0,0.0,31.0,0.0,85.7,102.4,69.0,26.19,44.38,30.0,3.0,1.0,159.3,76.6,0.48,5551.113600000001,0,0,0,0,0,1,0,0,0,0,0,0
5960,Very Large,5.1,0.0,0.0,0.0,0.09,57.0,63.5,50.4,35.11000000000001,59.89000000000001,0.0,5.0,1.0,159.3,76.6,0.48,3720.4272,0,0,0,0,0,1,0,0,0,0,0,0
5961,Very Large,11.4,414.0,0.0,18.0,0.0,78.3,90.1,66.5,2.26,7.04,24.0,3.0,0.0,0.0,0.0,0.0,2099.712,0,1,0,0,0,0,0,0,0,0,0,0
5962,Small,7.6,334.0,0.0,22.0,0.0,75.8,92.8,58.7,8.379999999999999,15.37,14.0,2.0,1.0,9.7,4.3,0.44,1745.3856,0,0,0,0,0,1,0,0,0,0,0,0
5963,Medium,11.0,145.0,0.0,15.0,0.0,69.3,87.7,51.0,5.800000000000001,6.73,10.0,0.0,0.0,0.0,0.0,0.0,1230.3,0,0,0,0,0,0,1,0,0,0,0,0
5964,Small,5.6,641.0,0.0,31.0,0.0,85.7,102.4,69.0,26.19,44.38,30.0,3.0,1.0,128.0,50.0,0.39,4402.8336,0,0,0,0,0,1,0,0,0,0,0,0
5965,Very Large,5.8,488.0,0.0,26.0,0.0,80.7,96.6,64.8,20.340000000000003,25.82,35.0,2.0,1.0,13.2,4.4,0.33,4540.6272,0,0,0,0,0,1,0,0,0,0,0,0
5966,Very Large,6.9,546.0,0.0,30.0,0.0,83.2,99.5,66.9,5.1,7.3,29.0,2.0,1.0,20.6,8.6,0.42,744.7416000000001,0,0,0,0,0,1,0,0,0,0,0,0
5967,Medium,7.2,42.0,0.0,3.0,0.0,62.7,78.1,47.3,9.45,9.45,0.0,10.0,0.0,0.0,0.0,0.0,246.06,1,0,0,0,0,0,0,0,0,0,0,0
5968,Very Large,6.5,422.0,0.0,28.0,0.0,79.5,96.1,63.0,3.29,4.32,55.0,0.0,1.0,45.0,17.0,0.38,7988.748,0,1,0,0,0,0,0,0,0,0,0,0
5969,Small,5.4,314.0,0.0,22.0,0.0,75.8,92.1,59.5,2.4,7.140000000000001,51.0,1.0,1.0,67.1,20.4,0.3,275.5872,0,0,0,0,0,0,0,0,0,0,0,1
5970,Very Large,7.4,708.0,0.0,31.0,0.0,87.8,103.4,72.3,12.32,14.17,35.0,1.0,1.0,167.5,63.6,0.38,2244.0672,0,0,0,0,0,1,0,0,0,0,0,0
5971,Very Large,5.6,484.0,0.0,26.0,0.0,80.6,97.4,63.8,14.62,25.82,42.0,2.0,1.0,13.2,4.4,0.33,5049.1512,0,1,0,0,0,0,0,0,0,0,0,0
5972,Very Large,7.2,209.0,0.0,16.0,0.0,71.8,89.3,54.3,7.43,15.46,56.0,0.0,0.0,0.0,0.0,0.0,196.848,0,0,0,0,0,0,0,0,0,0,0,1
5973,Large,7.6,361.0,0.0,21.0,0.01,77.0,93.2,60.8,8.790000000000001,25.33,55.0,1.0,0.0,0.0,0.0,0.0,4789.968,0,0,0,0,0,0,0,0,0,0,0,1
5974,Small,5.6,393.0,0.0,18.0,0.0,77.7,91.2,64.2,19.79,27.08,9.0,2.0,0.0,0.0,0.0,0.0,1564.9416,0,0,0,0,0,1,0,0,0,0,0,0
5975,Medium,5.8,45.0,4.0,3.0,1.46,63.6,74.6,52.6,1.1,14.579999999999998,1.0,0.0,1.0,162.0,64.2,0.4,1164.684,0,0,0,0,0,0,0,0,0,0,1,0
5976,Medium,10.5,148.0,0.0,10.0,0.04,69.2,85.8,52.5,7.5,7.85,3.0,5.0,1.0,0.2,0.2,1.0,606.948,0,0,0,0,0,0,0,0,1,0,0,0
5977,Medium,5.8,0.0,0.0,0.0,0.01,50.0,63.3,36.7,3.55,14.579999999999998,3.0,8.0,0.0,0.0,0.0,0.0,1935.672,0,0,1,0,0,0,0,0,0,0,0,0
