,Fire Size Rank,AWND,CLDD,DP10,DX90,PRCP,TAVG,TMAX,TMIN,PRCP_6M,PRCP_RS,DX90_2M,DP10_2M,Receives Snow,Mar_SP,Mar_WC,Mar_Dens,Elevation,Apr,Aug,Dec,Feb,Jan,Jul,Jun,Mar,May,Nov,Oct,Sep
284,Very Large,7.2,303.0,0.0,19.0,0.0,75.1,92.3,57.9,18.92,25.51,14.0,0.0,0,0.0,0.0,0.0,836.604,0,0,0,0,0,1,0,0,0,0,0,0
285,Very Large,6.9,548.0,0.0,31.0,0.0,82.7,100.8,64.6,10.12,14.18,33.0,0.0,1,169.0,85.0,0.5,2319.5256,0,0,0,0,0,1,0,0,0,0,0,0
286,Very Large,8.3,28.0,1.0,1.0,0.27,62.6,73.4,51.7,23.45,25.28,0.0,5.0,0,0.0,0.0,0.0,154.1976,0,0,0,0,0,0,0,0,1,0,0,0
287,Very Large,8.1,4.0,1.0,0.0,0.34,59.0,69.6,48.5,16.84,18.130000000000003,0.0,6.0,0,0.0,0.0,0.0,1945.5144,0,0,0,0,0,0,0,0,1,0,0,0
288,Very Large,6.7,535.0,0.0,24.0,0.0,82.8,96.5,69.1,7.199999999999999,7.76,13.0,1.0,1,86.5,44.0,0.51,2677.1328000000003,0,0,0,0,0,0,1,0,0,0,0,0
289,Very Large,5.8,513.0,0.0,29.0,0.01,81.6,96.7,66.4,7.959999999999999,13.2,27.0,0.0,0,0.0,0.0,0.0,1263.1080000000002,0,0,0,0,0,1,0,0,0,0,0,0
290,Large,3.8,176.0,0.0,12.0,0.03,69.6,87.0,52.2,7.35,52.06,56.0,0.0,0,0.0,0.0,0.0,2742.7488000000003,0,0,0,0,0,0,0,0,0,0,0,1
291,Large,8.1,277.0,0.0,11.0,0.07,73.9,88.2,59.6,10.81,25.51,27.0,0.0,0,0.0,0.0,0.0,442.908,0,1,0,0,0,0,0,0,0,0,0,0
292,Large,7.6,308.0,0.0,21.0,0.0,74.8,93.3,56.3,4.85,15.69,43.0,1.0,0,0.0,0.0,0.0,2975.6856,0,1,0,0,0,0,0,0,0,0,0,0
293,Large,5.8,513.0,0.0,29.0,0.01,81.6,96.7,66.4,7.959999999999999,13.2,27.0,0.0,0,0.0,0.0,0.0,1601.0304,0,0,0,0,0,1,0,0,0,0,0,0
294,Large,8.3,77.0,1.0,5.0,0.66,65.9,81.8,50.0,3.31,27.11,47.0,1.0,1,87.0,41.0,0.47,1007.2056,0,0,0,0,0,0,0,0,0,0,1,0
295,Large,6.3,4.0,1.0,0.0,0.12,60.3,69.2,51.3,23.380000000000003,24.110000000000003,0.0,4.0,0,0.0,0.0,0.0,2417.9496,0,0,0,0,0,0,0,0,1,0,0,0
296,Large,4.5,266.0,1.0,1.0,0.11,73.5,80.9,66.2,49.74,87.17999999999999,0.0,3.0,1,87.0,41.0,0.47,3740.112,0,1,0,0,0,0,0,0,0,0,0,0
297,Large,7.8,380.0,0.0,23.0,0.0,77.4,94.4,60.5,11.99,14.18,10.0,2.0,1,73.5,37.5,0.51,193.5672,0,0,0,0,0,0,1,0,0,0,0,0
298,Large,5.4,128.0,0.0,4.0,0.0,68.2,82.5,53.8,0.93,7.76,48.0,1.0,1,86.5,44.0,0.51,994.0824,0,0,0,0,0,0,0,0,0,0,1,0
299,Large,5.4,128.0,0.0,4.0,0.0,68.2,82.5,53.8,0.93,7.76,48.0,1.0,1,86.5,44.0,0.51,744.7416000000001,0,0,0,0,0,0,0,0,0,0,1,0
300,Large,4.7,641.0,0.0,31.0,0.0,85.7,103.3,68.1,28.33,46.22,36.0,3.0,1,112.0,56.0,0.5,784.1112,0,0,0,0,0,1,0,0,0,0,0,0
301,Large,11.0,851.0,0.0,31.0,0.03,92.5,107.9,77.0,1.94,4.22,46.0,0.0,0,0.0,0.0,0.0,3366.1008,0,0,0,0,0,1,0,0,0,0,0,0
302,Large,5.6,500.0,1.0,23.0,0.28,81.1,95.8,66.5,2.48,13.2,47.0,0.0,0,0.0,0.0,0.0,2011.1304,0,1,0,0,0,0,0,0,0,0,0,0
303,Large,7.4,271.0,0.0,16.0,0.12,72.5,88.1,56.9,12.38,14.349999999999998,2.0,4.0,1,87.0,41.0,0.47,5242.718400000001,0,0,0,0,0,0,1,0,0,0,0,0
304,Large,5.8,463.0,0.0,29.0,0.0,81.0,99.2,62.8,21.63,27.78,30.0,2.0,0,0.0,0.0,0.0,111.5472,0,0,0,0,0,1,0,0,0,0,0,0
305,Large,4.7,647.0,1.0,31.0,0.1,85.9,102.8,68.9,16.869999999999997,46.22,53.0,2.0,1,51.5,20.0,0.39,5646.2568,0,1,0,0,0,0,0,0,0,0,0,0
306,Large,7.8,380.0,0.0,23.0,0.0,77.4,94.4,60.5,11.99,14.18,10.0,2.0,1,169.0,85.0,0.5,374.0112,0,0,0,0,0,0,1,0,0,0,0,0
307,Large,6.3,232.0,0.0,10.0,0.0,72.3,86.1,58.6,3.95,25.51,30.0,0.0,0,0.0,0.0,0.0,541.332,0,0,0,0,0,0,0,0,0,0,0,1
308,Large,4.7,641.0,0.0,31.0,0.0,85.7,103.3,68.1,28.33,46.22,36.0,3.0,1,87.5,43.0,0.49,4662.0168,0,0,0,0,0,1,0,0,0,0,0,0
309,Large,5.8,335.0,0.0,18.0,0.0,76.2,91.3,61.0,11.3,13.2,12.0,1.0,0,0.0,0.0,0.0,2194.8552,0,0,0,0,0,0,1,0,0,0,0,0
310,Large,8.3,77.0,1.0,5.0,0.66,65.9,81.8,50.0,3.31,27.11,47.0,1.0,0,0.0,0.0,0.0,538.0512,0,0,0,0,0,0,0,0,0,0,1,0
311,Large,7.2,372.0,0.0,27.0,0.0,77.0,98.7,55.3,12.47,15.97,32.0,1.0,0,0.0,0.0,0.0,1689.612,0,0,0,0,0,1,0,0,0,0,0,0
312,Large,8.5,247.0,0.0,22.0,0.0,72.8,93.3,52.2,13.5,15.97,11.0,5.0,0,0.0,0.0,0.0,1440.2712,0,0,0,0,0,0,1,0,0,0,0,0
313,Large,8.1,214.0,1.0,12.0,0.12,71.0,84.0,57.9,16.42,17.09,0.0,6.0,1,73.5,37.5,0.51,393.696,0,0,0,0,0,0,0,0,1,0,0,0
314,Large,6.5,71.0,0.0,2.0,0.04,66.3,79.7,52.8,15.03,15.07,2.0,9.0,0,0.0,0.0,0.0,3179.0952,1,0,0,0,0,0,0,0,0,0,0,0
315,Large,4.0,0.0,2.0,0.0,1.64,53.1,62.0,44.2,8.49,60.84,0.0,3.0,1,112.0,56.0,0.5,2801.8032000000003,0,0,0,0,0,0,0,0,0,0,1,0
316,Large,3.8,176.0,0.0,12.0,0.03,69.6,87.0,52.2,7.35,52.06,56.0,0.0,0,0.0,0.0,0.0,534.7704,0,0,0,0,0,0,0,0,0,0,0,1
317,Large,6.9,351.0,1.0,16.0,0.42,76.6,91.2,62.1,5.0,27.11,62.0,0.0,0,0.0,0.0,0.0,4392.9912,0,0,0,0,0,0,0,0,0,0,0,1
318,Large,6.5,414.0,0.0,28.0,0.0,78.3,95.8,60.9,23.630000000000003,32.93,23.0,1.0,1,0.0,0.0,0.0,2349.0528,0,0,0,0,0,1,0,0,0,0,0,0
319,Large,5.6,259.0,0.0,13.0,0.0,73.5,88.0,59.0,5.46,32.93,48.0,0.0,1,0.0,0.0,0.0,692.2488000000001,0,0,0,0,0,0,0,0,0,0,0,1
320,Large,13.0,499.0,0.0,24.0,0.0,81.1,92.5,69.7,8.98,12.78,18.0,0.0,0,0.0,0.0,0.0,3825.4128,0,0,0,0,0,1,0,0,0,0,0,0
321,Large,6.7,535.0,0.0,24.0,0.0,82.8,96.5,69.1,7.199999999999999,7.76,13.0,1.0,1,86.5,44.0,0.51,3280.8,0,0,0,0,0,0,1,0,0,0,0,0
322,Large,8.5,457.0,1.0,21.0,0.13,79.9,94.2,65.6,20.85,27.11,14.0,5.0,0,0.0,0.0,0.0,344.48400000000004,0,0,0,0,0,0,1,0,0,0,0,0
323,Large,3.6,0.0,1.0,0.0,0.47,44.8,63.1,26.5,6.48,45.99,0.0,3.0,1,0.0,0.0,0.0,2772.2760000000003,0,0,0,0,0,0,0,0,0,0,1,0
324,Large,4.9,193.0,0.0,3.0,0.13,71.3,81.3,61.3,1.4200000000000002,13.38,1.0,0.0,0,0.0,0.0,0.0,1263.1080000000002,0,0,0,0,0,0,0,0,0,0,0,1
325,Large,8.5,87.0,1.0,10.0,0.18,65.3,82.1,48.5,14.579999999999998,15.97,1.0,7.0,0,0.0,0.0,0.0,1929.1104,0,0,0,0,0,0,0,0,1,0,0,0
326,Large,4.7,641.0,0.0,31.0,0.0,85.7,103.3,68.1,28.33,46.22,36.0,3.0,1,172.0,73.5,0.43,1801.1592,0,0,0,0,0,1,0,0,0,0,0,0
327,Large,9.8,2.0,3.0,0.0,0.67,60.5,76.4,44.7,9.16,9.83,0.0,10.0,1,73.5,37.5,0.51,2408.1072,1,0,0,0,0,0,0,0,0,0,0,0
328,Large,6.5,488.0,0.0,27.0,0.0,80.7,96.8,64.6,6.210000000000001,15.81,52.0,0.0,1,169.0,85.0,0.5,1594.4688,0,1,0,0,0,0,0,0,0,0,0,0
329,Large,7.8,560.0,0.0,31.0,0.0,83.1,99.9,66.3,11.9,16.779999999999998,33.0,1.0,1,106.5,44.5,0.42,1689.612,0,0,0,0,0,1,0,0,0,0,0,0
330,Large,5.6,500.0,1.0,23.0,0.28,81.1,95.8,66.5,2.48,13.2,47.0,0.0,0,0.0,0.0,0.0,1748.6664,0,1,0,0,0,0,0,0,0,0,0,0
331,Large,7.2,186.0,0.0,6.0,0.0,70.8,83.9,57.7,2.65,25.28,4.0,0.0,0,0.0,0.0,0.0,1289.3544000000002,0,0,0,0,0,0,0,0,0,0,0,1
332,Large,5.8,135.0,0.0,9.0,0.02,68.0,80.9,55.0,12.239999999999998,13.2,5.0,2.0,0,0.0,0.0,0.0,2296.56,0,0,0,0,0,0,0,0,1,0,0,0
333,Large,7.8,479.0,0.0,30.0,0.0,80.4,99.6,61.2,15.63,21.69,32.0,0.0,1,0.0,0.0,0.0,1919.268,0,0,0,0,0,1,0,0,0,0,0,0
334,Large,4.7,45.0,0.0,2.0,0.13,63.9,79.8,48.0,2.12,25.51,21.0,0.0,0,0.0,0.0,0.0,761.1456000000001,0,0,0,0,0,0,0,0,0,0,1,0
335,Large,7.2,450.0,0.0,28.0,0.01,79.5,96.6,62.4,20.730000000000004,46.74,48.0,1.0,0,0.0,0.0,0.0,816.9192,0,1,0,0,0,0,0,0,0,0,0,0
336,Large,6.9,627.0,0.0,30.0,0.0,85.2,99.5,70.9,7.14,17.09,54.0,0.0,1,73.5,37.5,0.51,1669.9272,0,1,0,0,0,0,0,0,0,0,0,0
337,Large,7.2,377.0,1.0,21.0,0.16,77.1,92.7,61.6,24.56,27.78,9.0,8.0,0,0.0,0.0,0.0,104.9856,0,0,0,0,0,0,1,0,0,0,0,0
338,Large,7.2,186.0,0.0,6.0,0.0,70.8,83.9,57.7,2.65,25.28,4.0,0.0,0,0.0,0.0,0.0,685.6872000000001,0,0,0,0,0,0,0,0,0,0,0,1
339,Large,7.6,810.0,0.0,29.0,0.0,92.0,108.5,75.5,6.69,6.98,42.0,0.0,0,0.0,0.0,0.0,2873.9808000000003,0,0,0,0,0,0,1,0,0,0,0,0
340,Large,6.3,608.0,0.0,31.0,0.0,84.6,102.1,67.2,17.309999999999995,27.11,35.0,2.0,0,0.0,0.0,0.0,984.24,0,0,0,0,0,1,0,0,0,0,0,0
341,Large,7.8,616.0,0.0,30.0,0.0,84.9,102.3,67.4,4.15,9.83,54.0,0.0,1,73.5,37.5,0.51,501.9624,0,1,0,0,0,0,0,0,0,0,0,0
342,Large,6.9,200.0,0.0,6.0,0.0,71.4,84.1,58.7,14.04,18.4,5.0,0.0,0,0.0,0.0,0.0,875.9736,0,0,0,0,0,1,0,0,0,0,0,0
343,Large,8.7,64.0,0.0,7.0,0.0,63.5,82.4,44.6,1.26,15.69,29.0,1.0,0,0.0,0.0,0.0,3297.204,0,0,0,0,0,0,0,0,0,0,1,0
344,Large,4.7,31.0,1.0,5.0,0.21,62.2,81.4,43.1,4.89,60.08,14.0,0.0,0,0.0,0.0,0.0,1548.5376,0,0,0,0,0,0,0,0,0,0,1,0
345,Large,2.0,35.0,1.0,7.0,0.21,61.1,80.7,41.6,3.82,52.06,39.0,0.0,0,0.0,0.0,0.0,1286.0736000000002,0,0,0,0,0,0,0,0,0,0,1,0
346,Large,6.3,44.0,1.0,4.0,0.14,64.9,82.1,47.7,3.82,46.74,43.0,0.0,0,0.0,0.0,0.0,144.3552,0,0,0,0,0,0,0,0,0,0,1,0
347,Large,4.7,127.0,0.0,4.0,0.18,67.8,79.9,55.7,7.180000000000001,37.510000000000005,1.0,0.0,0,0.0,0.0,0.0,442.908,0,0,0,0,0,0,0,0,0,0,0,1
348,Large,6.7,219.0,0.0,13.0,0.03,71.7,89.3,54.2,1.67,15.97,51.0,0.0,1,73.5,37.5,0.51,1456.6752,0,0,0,0,0,0,0,0,0,0,0,1
349,Large,4.3,27.0,0.0,1.0,0.0,65.1,74.2,56.0,16.98,37.510000000000005,0.0,0.0,0,0.0,0.0,0.0,688.9680000000001,0,1,0,0,0,0,0,0,0,0,0,0
350,Large,5.8,513.0,0.0,29.0,0.01,81.6,96.7,66.4,7.959999999999999,13.2,27.0,0.0,0,0.0,0.0,0.0,2240.7864,0,0,0,0,0,1,0,0,0,0,0,0
351,Large,3.8,176.0,0.0,3.0,0.0,70.9,83.4,58.4,1.99,6.98,50.0,1.0,0,0.0,0.0,0.0,4593.12,0,0,0,0,0,0,0,0,0,1,0,0
352,Large,6.7,936.0,1.0,31.0,0.71,95.2,108.9,81.5,1.73,6.98,60.0,0.0,0,0.0,0.0,0.0,3356.2584,0,1,0,0,0,0,0,0,0,0,0,0
353,Large,7.4,667.0,0.0,31.0,0.0,86.5,101.9,71.1,12.64,17.09,35.0,1.0,1,73.5,37.5,0.51,429.7848,0,0,0,0,0,1,0,0,0,0,0,0
354,Large,7.2,377.0,1.0,21.0,0.16,77.1,92.7,61.6,24.56,27.78,9.0,8.0,0,0.0,0.0,0.0,167.32080000000002,0,0,0,0,0,0,1,0,0,0,0,0
355,Large,6.9,548.0,0.0,31.0,0.0,82.7,100.8,64.6,10.12,14.18,33.0,0.0,1,169.0,85.0,0.5,380.5728,0,0,0,0,0,1,0,0,0,0,0,0
356,Large,2.0,35.0,1.0,7.0,0.21,61.1,80.7,41.6,3.82,52.06,39.0,0.0,0,0.0,0.0,0.0,1463.2368,0,0,0,0,0,0,0,0,0,0,1,0
357,Large,6.7,95.0,0.0,4.0,0.0,66.5,77.1,55.7,0.31,19.500000000000004,1.0,0.0,0,0.0,0.0,0.0,803.796,0,0,0,0,0,0,0,0,0,0,1,0
358,Large,4.0,0.0,0.0,0.0,0.05,59.1,64.1,54.2,26.51,60.84,0.0,2.0,0,0.0,0.0,0.0,2263.752,0,1,0,0,0,0,0,0,0,0,0,0
359,Large,5.8,513.0,0.0,29.0,0.01,81.6,96.7,66.4,7.959999999999999,13.2,27.0,0.0,0,0.0,0.0,0.0,5072.116800000001,0,0,0,0,0,1,0,0,0,0,0,0
360,Large,7.8,130.0,0.0,4.0,0.02,68.8,79.7,57.9,15.53,18.4,1.0,6.0,0,0.0,0.0,0.0,1584.6264,0,0,0,0,0,0,1,0,0,0,0,0
361,Large,6.7,366.0,0.0,24.0,0.0,76.7,96.0,57.5,5.56,15.97,49.0,0.0,0,0.0,0.0,0.0,1377.936,0,1,0,0,0,0,0,0,0,0,0,0
363,Large,4.0,0.0,0.0,0.0,0.14,34.0,49.3,18.7,8.12,45.99,0.0,7.0,1,102.5,46.0,0.45,5826.7008000000005,0,0,1,0,0,0,0,0,0,0,0,0
364,Large,5.4,106.0,3.0,3.0,1.13,62.8,70.7,54.8,21.770000000000003,87.17999999999999,1.0,1.0,1,87.0,41.0,0.47,3795.8856,0,0,0,0,0,0,0,0,0,0,0,1
365,Large,6.9,265.0,0.0,12.0,0.06,72.8,85.8,59.8,7.52,7.76,2.0,1.0,1,86.5,44.0,0.51,616.7904,0,0,0,0,0,0,0,0,1,0,0,0
366,Large,4.5,11.0,0.0,0.0,0.0,62.6,72.4,52.8,30.34,37.510000000000005,0.0,0.0,0,0.0,0.0,0.0,164.04000000000002,0,0,0,0,0,1,0,0,0,0,0,0
367,Large,6.7,477.0,2.0,22.0,0.59,80.5,95.1,66.0,33.77,46.22,14.0,8.0,1,112.0,56.0,0.5,688.9680000000001,0,0,0,0,0,0,1,0,0,0,0,0
368,Large,5.1,24.0,2.0,0.0,0.89,57.7,65.7,49.7,14.82,87.17999999999999,4.0,4.0,1,87.0,41.0,0.47,2408.1072,0,0,0,0,0,0,0,0,0,0,1,0
369,Large,8.3,470.0,0.0,23.0,0.0,80.5,95.1,65.9,15.159999999999998,17.09,12.0,5.0,1,73.5,37.5,0.51,2759.1528000000003,0,0,0,0,0,0,1,0,0,0,0,0
370,Large,6.7,219.0,0.0,13.0,0.03,71.7,89.3,54.2,1.67,15.97,51.0,0.0,0,0.0,0.0,0.0,921.9048,0,0,0,0,0,0,0,0,0,0,0,1
371,Large,6.5,414.0,0.0,28.0,0.0,78.3,95.8,60.9,23.630000000000003,32.93,23.0,1.0,1,0.0,0.0,0.0,1144.9992,0,0,0,0,0,1,0,0,0,0,0,0
372,Large,5.8,513.0,0.0,29.0,0.01,81.6,96.7,66.4,7.959999999999999,13.2,27.0,0.0,0,0.0,0.0,0.0,2394.984,0,0,0,0,0,1,0,0,0,0,0,0
373,Large,4.7,43.0,0.0,9.0,0.09,62.9,84.1,41.6,1.16,15.97,37.0,0.0,0,0.0,0.0,0.0,1138.4376,0,0,0,0,0,0,0,0,0,0,1,0
374,Large,5.8,513.0,0.0,29.0,0.01,81.6,96.7,66.4,7.959999999999999,13.2,27.0,0.0,0,0.0,0.0,0.0,1581.3456,0,0,0,0,0,1,0,0,0,0,0,0
375,Large,6.9,119.0,0.0,1.0,0.0,68.8,79.9,57.6,9.23,25.28,6.0,0.0,0,0.0,0.0,0.0,1505.8872,0,1,0,0,0,0,0,0,0,0,0,0
376,Large,5.8,463.0,0.0,29.0,0.0,81.0,99.2,62.8,21.63,27.78,30.0,2.0,0,0.0,0.0,0.0,672.5640000000001,0,0,0,0,0,1,0,0,0,0,0,0
377,Large,6.9,200.0,0.0,6.0,0.0,71.4,84.1,58.7,14.04,18.4,5.0,0.0,0,0.0,0.0,0.0,1013.7672,0,0,0,0,0,1,0,0,0,0,0,0
378,Large,7.6,167.0,0.0,10.0,0.01,69.5,84.6,54.4,13.56,14.18,0.0,5.0,1,73.5,37.5,0.51,580.7016,0,0,0,0,0,0,0,0,1,0,0,0
379,Large,6.9,627.0,0.0,30.0,0.0,85.2,99.5,70.9,7.14,17.09,54.0,0.0,1,73.5,37.5,0.51,1620.7152,0,1,0,0,0,0,0,0,0,0,0,0
380,Large,6.7,297.0,1.0,16.0,0.1,74.5,90.1,58.9,27.14,32.93,7.0,6.0,0,0.0,0.0,0.0,193.5672,0,0,0,0,0,0,1,0,0,0,0,0
381,Large,7.4,271.0,0.0,16.0,0.12,72.5,88.1,56.9,12.38,14.349999999999998,2.0,4.0,1,87.0,41.0,0.47,4258.4784,0,0,0,0,0,0,1,0,0,0,0,0
382,Large,8.9,398.0,0.0,22.0,0.0,78.0,93.4,62.7,13.94,16.779999999999998,11.0,6.0,1,0.0,0.0,0.0,331.36080000000004,0,0,0,0,0,0,1,0,0,0,0,0
383,Large,5.8,513.0,0.0,29.0,0.01,81.6,96.7,66.4,7.959999999999999,13.2,27.0,0.0,0,0.0,0.0,0.0,1617.4344,0,0,0,0,0,1,0,0,0,0,0,0
384,Large,7.8,380.0,0.0,23.0,0.0,77.4,94.4,60.5,11.99,14.18,10.0,2.0,1,169.0,85.0,0.5,1820.844,0,0,0,0,0,0,1,0,0,0,0,0
385,Large,4.9,338.0,1.0,20.0,0.17,75.9,92.1,59.7,8.379999999999999,21.59,37.0,0.0,0,0.0,0.0,0.0,3786.0432,0,1,0,0,0,0,0,0,0,0,0,0
386,Large,3.8,381.0,0.0,27.0,0.0,77.3,97.2,57.3,19.6,52.06,43.0,0.0,0,0.0,0.0,0.0,1781.4744,0,1,0,0,0,0,0,0,0,0,0,0
387,Large,7.8,560.0,0.0,31.0,0.0,83.1,99.9,66.3,11.9,16.779999999999998,33.0,1.0,1,169.0,85.0,0.5,170.60160000000002,0,0,0,0,0,1,0,0,0,0,0,0
388,Large,6.7,477.0,2.0,22.0,0.59,80.5,95.1,66.0,33.77,46.22,14.0,8.0,1,112.0,56.0,0.5,1627.2768,0,0,0,0,0,0,1,0,0,0,0,0
389,Large,6.3,582.0,0.0,31.0,0.0,83.8,101.6,66.0,8.2,10.669999999999998,35.0,1.0,1,86.5,44.0,0.51,1961.9184,0,0,0,0,0,1,0,0,0,0,0,0
390,Large,7.8,479.0,0.0,30.0,0.0,80.4,99.6,61.2,15.63,21.69,32.0,0.0,1,0.0,0.0,0.0,659.4408000000001,0,0,0,0,0,1,0,0,0,0,0,0
391,Large,4.0,68.0,0.0,0.0,0.09,65.7,79.9,51.4,3.7,17.09,46.0,1.0,1,73.5,37.5,0.51,1722.42,0,0,0,0,0,0,0,0,0,0,1,0
392,Large,3.8,176.0,0.0,12.0,0.03,69.6,87.0,52.2,7.35,52.06,56.0,0.0,0,0.0,0.0,0.0,3569.5104,0,0,0,0,0,0,0,0,0,0,0,1
393,Large,7.4,667.0,0.0,31.0,0.0,86.5,101.9,71.1,12.64,17.09,35.0,1.0,1,73.5,37.5,0.51,3307.0464,0,0,0,0,0,1,0,0,0,0,0,0
394,Large,6.5,109.0,0.0,3.0,0.0,68.3,81.6,55.0,19.71,25.28,4.0,1.0,0,0.0,0.0,0.0,1646.9616,0,0,0,0,0,1,0,0,0,0,0,0
395,Large,6.3,608.0,0.0,31.0,0.0,84.6,102.1,67.2,17.309999999999995,27.11,35.0,2.0,1,112.0,56.0,0.5,416.6616,0,0,0,0,0,1,0,0,0,0,0,0
396,Large,7.4,667.0,0.0,31.0,0.0,86.5,101.9,71.1,12.64,17.09,35.0,1.0,1,73.5,37.5,0.51,656.1600000000001,0,0,0,0,0,1,0,0,0,0,0,0
397,Large,6.7,477.0,2.0,22.0,0.59,80.5,95.1,66.0,33.77,46.22,14.0,8.0,1,87.5,43.0,0.49,2844.4536000000003,0,0,0,0,0,0,1,0,0,0,0,0
398,Large,6.5,301.0,0.0,15.0,0.0,74.8,90.2,59.4,7.94,46.74,58.0,0.0,0,0.0,0.0,0.0,278.868,0,0,0,0,0,0,0,0,0,0,0,1
399,Large,4.7,647.0,1.0,31.0,0.1,85.9,102.8,68.9,16.869999999999997,46.22,53.0,2.0,1,87.5,43.0,0.49,4156.7736,0,1,0,0,0,0,0,0,0,0,0,0
400,Large,5.1,49.0,0.0,0.0,0.0,66.3,72.2,60.4,16.7,17.87,0.0,2.0,0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0
401,Large,4.7,647.0,1.0,31.0,0.1,85.9,102.8,68.9,16.869999999999997,46.22,53.0,2.0,1,172.0,73.5,0.43,4146.9312,0,1,0,0,0,0,0,0,0,0,0,0
402,Large,4.7,647.0,1.0,31.0,0.1,85.9,102.8,68.9,16.869999999999997,46.22,53.0,2.0,1,172.0,73.5,0.43,2522.9352000000003,0,1,0,0,0,0,0,0,0,0,0,0
403,Large,7.8,130.0,0.0,4.0,0.02,68.8,79.7,57.9,15.53,18.4,1.0,6.0,0,0.0,0.0,0.0,682.4064000000001,0,0,0,0,0,0,1,0,0,0,0,0
404,Large,6.9,200.0,0.0,6.0,0.0,71.4,84.1,58.7,14.04,18.4,5.0,0.0,0,0.0,0.0,0.0,810.3576,0,0,0,0,0,1,0,0,0,0,0,0
405,Medium,5.4,128.0,0.0,4.0,0.0,68.2,82.5,53.8,0.93,7.76,48.0,1.0,1,86.5,44.0,0.51,3044.5824,0,0,0,0,0,0,0,0,0,0,1,0
406,Medium,4.9,246.0,0.0,16.0,0.0,72.9,87.8,58.0,0.63,13.2,38.0,2.0,0,0.0,0.0,0.0,1994.7264,0,0,0,0,0,0,0,0,0,0,1,0
407,Medium,1.3,284.0,1.0,10.0,0.1,74.2,85.0,63.3,0.48,18.69,11.0,0.0,0,0.0,0.0,0.0,5524.867200000001,0,0,0,0,0,0,0,0,0,0,1,0
408,Medium,5.4,210.0,0.0,6.0,0.06,71.7,82.5,60.8,2.9600000000000004,18.14,3.0,0.0,0,0.0,0.0,0.0,1791.3168,0,0,0,0,0,0,0,0,0,0,0,1
409,Medium,6.0,711.0,0.0,30.0,0.0,87.9,100.5,75.3,2.03,7.76,55.0,0.0,1,86.5,44.0,0.51,3090.5136,0,1,0,0,0,0,0,0,0,0,0,0
410,Medium,5.8,25.0,0.0,0.0,0.0,64.6,75.3,53.9,13.66,18.130000000000003,0.0,1.0,0,0.0,0.0,0.0,997.3632,0,0,0,0,0,1,0,0,0,0,0,0
411,Medium,5.8,463.0,0.0,29.0,0.0,81.0,99.2,62.8,21.63,27.78,30.0,2.0,1,87.0,41.0,0.47,433.0656,0,0,0,0,0,1,0,0,0,0,0,0
412,Medium,5.1,174.0,0.0,1.0,0.0,70.6,78.9,62.2,14.780000000000005,19.36,0.0,0.0,0,0.0,0.0,0.0,157.47840000000002,0,0,0,0,0,1,0,0,0,0,0,0
413,Medium,5.8,513.0,0.0,29.0,0.01,81.6,96.7,66.4,7.959999999999999,13.2,27.0,0.0,0,0.0,0.0,0.0,1617.4344,0,0,0,0,0,1,0,0,0,0,0,0
414,Medium,5.4,48.0,0.0,0.0,0.05,66.1,73.4,58.7,13.6,13.67,0.0,1.0,0,0.0,0.0,0.0,226.3752,0,0,0,0,0,0,1,0,0,0,0,0
415,Medium,5.8,276.0,0.0,14.0,0.02,73.9,89.2,58.5,2.69,15.81,57.0,0.0,1,169.0,85.0,0.5,501.9624,0,0,0,0,0,0,0,0,0,0,0,1
416,Medium,9.2,455.0,0.0,23.0,0.0,79.5,95.5,63.6,3.38,3.69,34.0,0.0,0,0.0,0.0,0.0,-157.47840000000002,0,0,0,0,0,0,0,0,1,0,0,0
417,Medium,6.0,9.0,2.0,0.0,0.62,58.5,70.2,47.0,0.26,16.36,10.0,1.0,0,0.0,0.0,0.0,1519.0104,0,0,0,0,0,0,0,0,0,1,0,0
418,Medium,6.5,109.0,0.0,3.0,0.0,68.3,81.6,55.0,19.71,25.28,4.0,1.0,0,0.0,0.0,0.0,321.51840000000004,0,0,0,0,0,1,0,0,0,0,0,0
419,Medium,5.6,500.0,1.0,23.0,0.28,81.1,95.8,66.5,2.48,13.2,47.0,0.0,0,0.0,0.0,0.0,2873.9808000000003,0,1,0,0,0,0,0,0,0,0,0,0
420,Medium,5.8,513.0,0.0,29.0,0.01,81.6,96.7,66.4,7.959999999999999,13.2,27.0,0.0,0,0.0,0.0,0.0,1751.9472,0,0,0,0,0,1,0,0,0,0,0,0
421,Medium,6.7,477.0,2.0,22.0,0.59,80.5,95.1,66.0,33.77,46.22,14.0,8.0,1,77.0,24.5,0.32,2683.6944000000003,0,0,0,0,0,0,1,0,0,0,0,0
422,Medium,5.8,2.0,0.0,0.0,0.0,60.0,74.5,45.5,0.54,13.2,19.0,0.0,0,0.0,0.0,0.0,879.2544,0,0,1,0,0,0,0,0,0,0,0,0
423,Medium,6.3,135.0,0.0,9.0,0.07,68.0,83.2,52.8,1.58,25.28,7.0,0.0,0,0.0,0.0,0.0,1604.3112,0,0,0,0,0,0,0,0,0,0,1,0
424,Medium,6.5,9.0,7.0,0.0,3.9,57.7,68.6,46.7,42.32,46.22,0.0,22.0,1,172.0,73.5,0.43,3566.2296,1,0,0,0,0,0,0,0,0,0,0,0
